motu,motu_swarm,asv,curated,lulu_rank,found_taxa,common_name,rank,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,remove
motu726,motu726,ASV1973,parent,747,Pholis laeta,Crescent gunnel,species,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu755,motu755,ASV2038,parent,777,Pholis laeta,Crescent gunnel,species,99.401,4.3699999999999996e-82,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu760,motu760,ASV2055,parent,781,Pholis laeta,Crescent gunnel,species,99.401,4.3699999999999996e-82,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu1018,motu1018,ASV2725,parent,1031,Pholis laeta,Crescent gunnel,species,98.81,2.02e-80,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu1019,motu1019,ASV2727,parent,1032,Pholis laeta,Crescent gunnel,species,98.214,2.6300000000000003e-79,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu1047,motu1047,ASV2798,parent,1059,Pholis laeta,Crescent gunnel,species,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu1072,motu1072,ASV2862,parent,1084,Pholis laeta,Crescent gunnel,species,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu1130,motu1130,ASV2963,parent,1143,Pholis laeta,Crescent gunnel,species,98.214,2.6300000000000003e-79,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu1193,motu1193,ASV3083,parent,1206,Pholis laeta,Crescent gunnel,species,98.214,2.6300000000000003e-79,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu1200,motu1200,ASV3094,parent,1214,Pholis laeta,Crescent gunnel,species,98.214,2.6300000000000003e-79,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu1236,motu1236,ASV3162,parent,1248,Pholis laeta,Crescent gunnel,species,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu7,motu7,ASV7,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV23,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV95,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV134,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV142,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV166,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV269,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV287,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV356,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV396,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV479,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV502,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV523,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV543,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV573,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV583,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV600,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV640,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV659,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV701,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV758,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV777,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV779,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV791,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV807,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV847,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV898,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV911,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV948,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV951,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV972,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1041,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1084,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1094,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1095,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1103,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1161,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1172,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1173,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1183,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1206,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1247,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1281,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1288,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1304,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1308,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1318,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1340,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1355,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1367,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1380,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1395,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1397,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1424,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1467,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1475,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1477,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1489,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1494,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1526,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1530,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1535,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1538,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1580,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1599,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1650,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1654,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1672,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1729,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1733,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1755,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1802,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1818,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1860,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1896,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1954,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1968,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1971,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
motu7,motu7,ASV1975,parent,6,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,NA
