found_taxa,common_name,dangerlevel,temp_95,sti_value,region_label,decimal_latitude,site_last5_meansst,site_last5_temp75,site_last5_temp95
Roncador stearnsii,Spotfin croaker,1 safe,30.645,20.91998618021006,"Los Angeles, California",33.756244,19.857032877448642,20.759875,21.863079166666665
Mugil cephalus,Flathead grey mullet,1 safe,29.37,24.67261535033986,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Acanthogobius flavimanus,Yellowfin goby,1 safe,26.14,15.471480299448384,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Menticirrhus undulatus,California kingcroaker,1 safe,27.19875,20.535534354602536,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Myliobatis californica,Bat ray,1 safe,23.94325000000001,16.984627619320822,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Cymatogaster aggregata,Shiner perch,4 highest,16.17,11.206163030265502,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Roncador stearnsii,Spotfin croaker,1 safe,30.645,20.91998618021006,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Paraclinus integripinnis,Reef finspot,1 safe,23.451666666666668,18.08240007993605,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Tridentiger trigonocephalus,Chameleon goby invasive,1 safe,24.23240909090909,14.55591628913722,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Fundulus parvipinnis,California killifish,1 safe,26.811375,22.558201121794873,"Los Angeles, California",33.7618821,19.791351588628764,20.6355625,21.669942307692306
Ammodytes personatus,Pacific sandlance,2 uncomfortable,15.60675,10.361521879728333,"Puget Sound & Padilla Bay, Washington",48.48575823,13.661229007405638,14.814078125,15.97145
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Puget Sound & Padilla Bay, Washington",48.728286665,14.419257554945055,15.344312500000001,16.476937500000002
Ammodytes personatus,Pacific sandlance,2 uncomfortable,15.60675,10.361521879728333,"Puget Sound & Padilla Bay, Washington",48.728286665,14.419257554945055,15.344312500000001,16.476937500000002
Rhinichthys cataractae,Longnose dace,1 safe,29.48533333333333,18.538944444444443,"Puget Sound & Padilla Bay, Washington",48.728286665,14.419257554945055,15.344312500000001,16.476937500000002
Quietula y-cauda,American shadow goby,1 safe,29.69075,22.410412418785594,"Haida Gwaii, British Columbia",53.19458,14.352627395551309,15.746291666666668,16.791708333333332
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Haida Gwaii, British Columbia",53.19458,14.352627395551309,15.746291666666668,16.791708333333332
Lepidogobius lepidus,Bay goby,3 high,14.812666666666669,13.023486394557825,"Haida Gwaii, British Columbia",53.19458,14.352627395551309,15.746291666666668,16.791708333333332
Blepsias cirrhosus,Silverspotted sculpin,1 safe,27.652833333333337,22.17024753867792,"Haida Gwaii, British Columbia",53.19458,14.352627395551309,15.746291666666668,16.791708333333332
Oncorhynchus gorbuscha,Pink salmon,2 uncomfortable,16.063249999999996,11.942276461701782,"Haida Gwaii, British Columbia",53.19458,14.352627395551309,15.746291666666668,16.791708333333332
Oncorhynchus tshawytscha,Chinook salmon,2 uncomfortable,15.8,8.154796036642479,"Haida Gwaii, British Columbia",53.19458,14.352627395551309,15.746291666666668,16.791708333333332
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Haida Gwaii, British Columbia",54.0090613333333,13.116686061381074,14.371411764705881,15.191711764705882
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Haida Gwaii, British Columbia",54.0090613333333,13.116686061381074,14.371411764705881,15.191711764705882
Hexagrammos decagrammus,Kelp greenling,1 safe,15.347083333333329,6.611613300764646,"Haida Gwaii, British Columbia",54.0090613333333,13.116686061381074,14.371411764705881,15.191711764705882
Hippoglossus stenolepis,Pacific halibut,1 safe,15.62,7.528080014491654,"Haida Gwaii, British Columbia",54.0090613333333,13.116686061381074,14.371411764705881,15.191711764705882
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Haida Gwaii, British Columbia",54.0090613333333,13.116686061381074,14.371411764705881,15.191711764705882
Artedius harringtoni,Scalyhead sculpin,1 safe,16.35349999999999,7.789592599349005,"Haida Gwaii, British Columbia",54.0090613333333,13.116686061381074,14.371411764705881,15.191711764705882
Oncorhynchus gorbuscha,Pink salmon,2 uncomfortable,16.063249999999996,11.942276461701782,"Haida Gwaii, British Columbia",53.15408083335,14.124864470108696,15.458765625,16.5603890625
Apodichthys flavidus,Penpoint gunnel,1 safe,19.159333333333333,13.204074963924963,"Haida Gwaii, British Columbia",53.15408083335,14.124864470108696,15.458765625,16.5603890625
Roncador stearnsii,Spotfin croaker,1 safe,30.645,20.91998618021006,"Haida Gwaii, British Columbia",54.009672,13.126874320652174,14.385343749999999,15.204242708333334
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Artedius fenestralis,Padded sculpin,1 safe,16.822738095238094,11.794433497536946,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Hexagrammos decagrammus,Kelp greenling,3 high,15.347083333333329,6.611613300764646,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Gibbonsia montereyensis,Crevice kelpfish,1 safe,21.61,14.992421296296296,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Trachurus symmetricus,Pacific jack mackerel,1 safe,19.892249999999994,15.686013761826567,"Pacific Rim Park, British Columbia",48.9222545,14.415388949275362,15.520408333333334,16.50949333333333
Ammodytes personatus,Pacific sandlance,2 uncomfortable,15.60675,10.361521879728333,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Embiotoca lateralis,Striped seaperch,1 safe,20.128,14.143670776316709,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Rimicola muscarum,Kelp clingfish,1 safe,16.624,13.692419696969695,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Liparis florae,Tidepool snailfish,1 safe,17.54,11.961914640772696,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Clinocottus embryum,Calico sculpin,1 safe,17.47925,9.782222943722944,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Clinocottus globiceps,Mosshead sculpin,2 uncomfortable,16.315,12.986172419486302,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Synchirus gilli,Manacled sculpin,1 safe,17.673750000000002,11.811794871794872,"Pacific Rim Park, British Columbia",48.88829575,14.190463831820352,15.153929166666668,16.405388333333335
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Gobiesox maeandricus,Northern clingfish,1 safe,16.407,12.383305872512246,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Artedius harringtoni,Scalyhead sculpin,1 safe,16.35349999999999,7.789592599349005,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Liparis mucosus,Slimy snailfish,3 high,14.796,12.499119496855348,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Aulorhynchus flavidus,Tube-snout,1 safe,19.32,12.509654320987654,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Gibbonsia montereyensis,Crevice kelpfish,1 safe,21.61,14.992421296296296,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Jordania zonope,Longfin sculpin,1 safe,18.5885,11.518196582946585,"Pacific Rim Park, British Columbia",48.877066666675,14.25270673486786,15.334460784313725,16.271846078431373
Clevelandia ios,Arrow goby,1 safe,23.119999999999997,18.924724489795917,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Sardinops sagax,South American pilchard,1 safe,24.6725,16.737467468146704,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Pleuronichthys coenosus,C-O sole,2 uncomfortable,15.750833333333334,11.68927101067946,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Oncorhynchus tshawytscha,Chinook salmon,2 uncomfortable,15.8,8.154796036642479,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Lepidogobius lepidus,Bay goby,3 high,14.812666666666669,13.023486394557825,"Pacific Rim Park, British Columbia",48.95144225,14.45465563144154,15.52414732142857,16.59962857142857
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Citharichthys stigmaeus,Speckled sanddab,3 high,17.331333333333333,12.891667937914477,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Lumpenus sagitta,Snake prickleback,2 uncomfortable,18.639999999999997,11.613569225143198,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Ophiodon elongatus,Lingcod,4 highest,16.113333333333333,12.20348177087046,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Agonopsis vulsa,Northern spearnose poacher,3 high,18.256,13.736750089048448,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Engraulis mordax,Californian anchovy,2 uncomfortable,18.888666666666666,13.552145913169358,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Pleuronichthys coenosus,C-O sole,4 highest,15.750833333333334,11.68927101067946,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Gobiesox maeandricus,Northern clingfish,4 highest,16.407,12.383305872512246,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Artedius fenestralis,Padded sculpin,3 high,16.822738095238094,11.794433497536946,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Merluccius productus,North Pacific hake,4 highest,16.22,12.173912176537288,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Hydrolagus colliei,Spotted ratfish,4 highest,16.02,12.096712697290684,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Oncorhynchus gorbuscha,Pink salmon,4 highest,16.063249999999996,11.942276461701782,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Scorpaenichthys marmoratus,Cabezon,3 high,17.780499999999993,13.339885961780348,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Artedius harringtoni,Scalyhead sculpin,4 highest,16.35349999999999,7.789592599349005,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Oncorhynchus kisutch,Coho salmon,4 highest,16,11.510628495379835,"Inner Coast, British Columbia",50.091105,16.628266692546582,18.28166517857143,19.42871160714286
Citharichthys stigmaeus,Speckled sanddab,3 high,17.331333333333333,12.891667937914477,"Inner Coast, British Columbia",50.08008675,15.995627717391304,17.51788839285714,18.86159017857143
Clinocottus acuticeps,Sharpnose sculpin,1 safe,19.185,12.926695505474918,"Inner Coast, British Columbia",50.08008675,15.995627717391304,17.51788839285714,18.86159017857143
Aulorhynchus flavidus,Tube-snout,1 safe,19.32,12.509654320987654,"Inner Coast, British Columbia",50.08008675,15.995627717391304,17.51788839285714,18.86159017857143
Brachyistius frenatus,Kelp perch,2 uncomfortable,18.682,12.472343380614657,"Inner Coast, British Columbia",50.08008675,15.995627717391304,17.51788839285714,18.86159017857143
Gadus chalcogrammus,Alaska pollock,4 highest,14.707975,6.184568576686207,"Inner Coast, British Columbia",50.08008675,15.995627717391304,17.51788839285714,18.86159017857143
Engraulis mordax,Californian anchovy,2 uncomfortable,18.888666666666666,13.552145913169358,"Inner Coast, British Columbia",50.035924,16.890826086956523,18.560055555555554,19.70679375
Pleuronichthys coenosus,C-O sole,4 highest,15.750833333333334,11.68927101067946,"Inner Coast, British Columbia",50.035924,16.890826086956523,18.560055555555554,19.70679375
Lumpenus sagitta,Snake prickleback,2 uncomfortable,18.639999999999997,11.613569225143198,"Inner Coast, British Columbia",50.035924,16.890826086956523,18.560055555555554,19.70679375
Aulorhynchus flavidus,Tube-snout,2 uncomfortable,19.32,12.509654320987654,"Inner Coast, British Columbia",50.035924,16.890826086956523,18.560055555555554,19.70679375
