found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
Oncorhynchus keta,Chum salmon,species,motu369,motu369,ASV763,parent,385,Oncorhynchus keta,Chum salmon,species,98.817,3.75e-82,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus kisutch,Coho salmon,species,motu40,motu40,ASV49,parent,39,Oncorhynchus kisutch,Coho salmon,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus kisutch,Coho salmon,species,motu40,motu40,ASV106,parent,39,Oncorhynchus kisutch,Coho salmon,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus kisutch,Coho salmon,species,motu40,motu40,ASV307,parent,39,Oncorhynchus kisutch,Coho salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus nerka,Sockeye salmon,species,motu336,motu336,ASV702,parent,358,Oncorhynchus nerka,Sockeye salmon,species,99.412,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus nerka,Sockeye salmon,species,motu600,motu600,ASV1125,parent,425,Oncorhynchus nerka,Sockeye salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus nerka,Sockeye salmon,species,motu600,motu600,ASV1208,parent,425,Oncorhynchus nerka,Sockeye salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus tshawytscha,Chinook salmon,species,motu36,motu36,ASV42,parent,36,Oncorhynchus tshawytscha,Chinook salmon,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus tshawytscha,Chinook salmon,species,motu36,motu36,ASV112,parent,36,Oncorhynchus tshawytscha,Chinook salmon,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus tshawytscha,Chinook salmon,species,motu36,motu36,ASV198,parent,36,Oncorhynchus tshawytscha,Chinook salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus tshawytscha,Chinook salmon,species,motu36,motu36,ASV1006,parent,36,Oncorhynchus tshawytscha,Chinook salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus tshawytscha,Chinook salmon,species,motu36,motu36,ASV1347,parent,36,Oncorhynchus tshawytscha,Chinook salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus tshawytscha,Chinook salmon,species,motu36,motu36,ASV495,parent,36,Oncorhynchus tshawytscha,Chinook salmon,species,99.412,2.26e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus tshawytscha,Chinook salmon,species,motu36,motu36,ASV561,parent,36,Oncorhynchus tshawytscha,Chinook salmon,species,99.412,2.26e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Ophiodon elongatus,Lingcod,species,motu86,motu86,ASV132,parent,74,Ophiodon elongatus,Lingcod,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Ophiodon,0
Ophiodon elongatus,Lingcod,species,motu86,motu86,ASV133,parent,74,Ophiodon elongatus,Lingcod,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Ophiodon,0
Oreochromis,Oreochromis cichlid species,genus,motu113,motu113,ASV182,parent,100,Oreochromis,Oreochromis cichlid species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Cichliformes,Cichlidae,Oreochromis,0
Oreochromis,Oreochromis cichlid species,genus,motu113,motu113,ASV1061,parent,100,Oreochromis,Oreochromis cichlid species,genus,98.81,1.33e-81,Eukaryota,Chordata,Teleostei,Cichliformes,Cichlidae,Oreochromis,0
Paralabrax,Paralabrax sea bass species,genus,motu7,motu7,ASV8,parent,8,Paralabrax,Paralabrax sea bass species,genus,93.491,3.8099999999999995e-67,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0
Paralabrax,Paralabrax sea bass species,genus,motu7,motu7,ASV50,parent,8,Paralabrax,Paralabrax sea bass species,genus,93.491,3.84e-67,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0
Paralabrax clathratus,Kelp bass,species,motu254,motu254,ASV541,parent,274,Paralabrax clathratus,Kelp bass,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0
Paralabrax nebulifer,Barred sand bass,species,motu119,motu119,ASV196,parent,93,Paralabrax nebulifer,Barred sand bass,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0
Paralabrax nebulifer,Barred sand bass,species,motu119,motu119,ASV244,parent,93,Paralabrax nebulifer,Barred sand bass,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0
Paralabrax nebulifer,Barred sand bass,species,motu119,motu119,ASV282,parent,93,Paralabrax nebulifer,Barred sand bass,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0
Paralichthys californicus,California halibut,species,motu98,motu98,ASV153,parent,84,Paralichthys californicus,California halibut,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Paralichthys,0
Paralichthys californicus,California halibut,species,motu98,motu98,ASV181,parent,84,Paralichthys californicus,California halibut,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Paralichthys,0
Peprilus simillimus,Pacific pompano,species,motu193,motu193,ASV414,parent,209,Peprilus simillimus,Pacific pompano,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Scombriformes,Stromateidae,Peprilus,0
Perciformes,Perciformes order,order,motu92,motu92,ASV142,parent,106,Perciformes,Perciformes order,order,94.675,6.290000000000001e-70,Eukaryota,Chordata,Teleostei,Perciformes,NA,NA,0
Perciformes,Perciformes order,order,motu94,motu94,ASV147,parent,107,Perciformes,Perciformes order,order,90.588,8.47e-59,Eukaryota,Chordata,Teleostei,Perciformes,NA,NA,0
Perciformes,Perciformes order,order,motu1001,motu1001,ASV1677,parent,1010,Perciformes,Perciformes order,order,94.675,1.76e-70,Eukaryota,Chordata,Teleostei,Perciformes,NA,NA,0
Embiotocidae,Surfperch family,family,motu32,motu32,ASV36,parent,35,Phanerodon vacca,Pile perch,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0
Embiotocidae,Surfperch family,family,motu32,motu32,ASV1396,parent,35,Phanerodon vacca,Pile perch,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0
Phoca,Seal,outgroup,motu393,motu393,ASV799,parent,410,Phoca,Seal,outgroup,100,6.150000000000001e-85,Eukaryota,Chordata,Mammalia,Carnivora,Phocidae,Phoca,NA
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV493,parent,5,Pholis,Gunnel species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV258,parent,9,Pholis,Gunnel species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV5,parent,5,Pholis laeta,Crescent gunnel,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV300,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV337,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV357,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV364,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV431,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV433,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV505,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV508,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV647,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV655,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV684,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV688,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV781,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV1151,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu5,motu5,ASV1288,parent,5,Pholis laeta,Crescent gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis laeta,Crescent gunnel,species,motu1420,motu1420,ASV2208,parent,1417,Pholis laeta,Crescent gunnel,species,100,8.12e-85,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV10,parent,9,Pholis ornata,Saddleback gunnel,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV38,parent,9,Pholis ornata,Saddleback gunnel,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV173,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV199,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV202,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV324,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV375,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV563,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV696,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV910,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV178,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,1.0199999999999999e-82,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV320,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu9,motu9,ASV485,parent,9,Pholis ornata,Saddleback gunnel,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu138,motu138,ASV267,parent,148,Pholis ornata,Saddleback gunnel,species,98.81,1.33e-81,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Pholis ornata,Saddleback gunnel,species,motu198,motu198,ASV424,parent,212,Pholis ornata,Saddleback gunnel,species,98.81,1.33e-81,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0
Phoxinus,Minnow species,genus,motu128,motu128,ASV222,parent,138,Phoxinus,Minnow species,genus,100,8.28e-89,Eukaryota,Chordata,Teleostei,Cypriniformes,Leuciscidae,Phoxinus,NA
Phycisphaeraceae,Bacteria,outgroup,motu1260,motu1260,ASV2022,parent,1260,Phycisphaeraceae,Bacteria,outgroup,95.257,5.579999999999999e-112,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA
Phytichthys chirus,Ribbon prickleback,species,motu78,motu78,ASV114,parent,95,Phytichthys chirus,Ribbon prickleback,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Phytichthys,0
Planoglabratella opercularis,Foraminifera,outgroup,motu261,motu261,ASV556,parent,214,Planoglabratella opercularis,Foraminifera,outgroup,100,1.9499999999999998e-131,Eukaryota,Foraminifera,NA,Rotaliida,Glabratellidae,Planoglabratella,NA
Planoglabratella opercularis,Foraminifera,outgroup,motu261,motu261,ASV1534,parent,214,Planoglabratella opercularis,Foraminifera,outgroup,99.603,9.079999999999999e-130,Eukaryota,Foraminifera,NA,Rotaliida,Glabratellidae,Planoglabratella,NA
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV24,parent,14,Pleuronectidae,Flatfish family,family,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV28,parent,14,Pleuronectidae,Flatfish family,family,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV65,parent,14,Pleuronectidae,Flatfish family,family,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV290,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV349,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV880,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV962,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV1278,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV1336,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV1414,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV60,parent,14,Pleuronectidae,Flatfish family,family,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV163,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV228,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV236,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV373,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV580,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu22,motu22,ASV600,parent,14,Pleuronectidae,Flatfish family,family,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu54,motu54,ASV129,parent,41,Pleuronectidae,Flatfish family,family,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu54,motu54,ASV97,parent,41,Pleuronectidae,Flatfish family,family,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu54,motu54,ASV1143,parent,41,Pleuronectidae,Flatfish family,family,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronectidae,Flatfish family,family,motu54,motu54,ASV963,parent,41,Pleuronectidae,Flatfish family,family,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
Pleuronichthys coenosus,C-O sole,species,motu49,motu49,ASV62,parent,46,Pleuronichthys coenosus,C-O sole,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronichthys,0
Pleuronichthys coenosus,C-O sole,species,motu49,motu49,ASV134,parent,46,Pleuronichthys coenosus,C-O sole,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronichthys,0
Pleuronichthys decurrens,Curlfin sole,species,motu702,motu702,ASV1268,parent,717,Pleuronichthys decurrens,Curlfin sole,species,100,1.3500000000000001e-86,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronichthys,0
Pleuronichthys guttulatus,Diamond turbot,species,motu152,motu152,ASV310,parent,124,Pleuronichthys guttulatus,Diamond turbot,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hypsopsetta,0
Pleuronichthys guttulatus,Diamond turbot,species,motu152,motu152,ASV361,parent,124,Pleuronichthys guttulatus,Diamond turbot,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hypsopsetta,0
Pleuronichthys guttulatus,Diamond turbot,species,motu152,motu152,ASV387,parent,124,Pleuronichthys guttulatus,Diamond turbot,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hypsopsetta,0
Pogonichthys macrolepidotus,Sacramento splittail,species,motu151,motu151,ASV309,parent,161,Pogonichthys macrolepidotus,Sacramento splittail,species,100,2.32e-89,Eukaryota,Chordata,Teleostei,Cypriniformes,Cyprinidae,Pogonichthys,0
Pseudomonadota,Bacteria,outgroup,motu729,motu729,ASV1309,parent,746,Pseudomonadota,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,NA,Alteromonadales,Psychromonadaceae,Psychromonas,NA
Psychrolutes paradoxus,Tadpole sculpin,species,motu112,motu112,ASV180,parent,89,Psychrolutes paradoxus,Tadpole sculpin,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Psychrolutidae,Psychrolutes,0
Psychrolutes paradoxus,Tadpole sculpin,species,motu112,motu112,ASV191,parent,89,Psychrolutes paradoxus,Tadpole sculpin,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Psychrolutidae,Psychrolutes,0
Psychrolutes paradoxus,Tadpole sculpin,species,motu112,motu112,ASV273,parent,89,Psychrolutes paradoxus,Tadpole sculpin,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Psychrolutidae,Psychrolutes,0
