found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
Bacteria,Bacteria,outgroup,motu1285,motu1285,ASV1912,parent,1286,Bacteria,Bacteria,outgroup,92.549,2.64e-100,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1287,motu1287,ASV1915,parent,1288,Bacteria,Bacteria,outgroup,94.286,3.43e-104,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1291,motu1291,ASV1919,parent,1292,Bacteria,Bacteria,outgroup,89.764,4.53e-88,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1293,motu1293,ASV1922,parent,1294,Bacteria,Bacteria,outgroup,96.8,5.54e-117,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
Bacteria,Bacteria,outgroup,motu1294,motu1294,ASV1923,parent,1295,Bacteria,Bacteria,outgroup,92.913,1.58e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1295,motu1295,ASV1924,parent,1296,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1296,motu1296,ASV1925,parent,1297,Bacteria,Bacteria,outgroup,92,5.7e-97,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1298,motu1298,ASV1927,parent,1299,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1299,motu1299,ASV1929,parent,1300,Bacteria,Bacteria,outgroup,92.829,2.63e-100,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1301,motu1301,ASV1931,parent,1307,Bacteria,Bacteria,outgroup,94.118,4.4e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1303,motu1303,ASV1933,parent,1302,Bacteria,Bacteria,outgroup,93.6,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1304,motu1304,ASV1934,parent,1303,Bacteria,Bacteria,outgroup,94.862,2.5999999999999996e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1305,motu1305,ASV1935,parent,1304,Bacteria,Bacteria,outgroup,96.094,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1306,motu1306,ASV1936,parent,1305,Bacteria,Bacteria,outgroup,93.676,7.269999999999999e-106,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1311,motu1311,ASV1942,parent,1313,Bacteria,Bacteria,outgroup,90.074,1.76e-97,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1318,motu1318,ASV1954,parent,1319,Bacteria,Bacteria,outgroup,91.829,1.24e-98,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1320,motu1320,ASV1956,parent,1321,Bacteria,Bacteria,outgroup,95.51,3.3599999999999996e-109,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1321,motu1321,ASV1957,parent,1322,Bacteria,Bacteria,outgroup,94.141,1.22e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1324,motu1324,ASV1960,parent,1325,Bacteria,Bacteria,outgroup,90.98,1.23e-93,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1329,motu1329,ASV1965,parent,1333,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1332,motu1332,ASV1968,parent,1326,Bacteria,Bacteria,outgroup,94.142,7.319999999999999e-101,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1333,motu1333,ASV1969,parent,1327,Bacteria,Bacteria,outgroup,95.652,1.1999999999999999e-113,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1337,motu1337,ASV1973,parent,1336,Bacteria,Bacteria,outgroup,95.397,7.269999999999999e-106,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1338,motu1338,ASV1974,parent,1337,Bacteria,Bacteria,outgroup,95.816,1.5599999999999997e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1340,motu1340,ASV1976,parent,1341,Bacteria,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1342,motu1342,ASV1979,parent,1344,Bacteria,Bacteria,outgroup,92.095,1.2199999999999999e-98,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1346,motu1346,ASV1984,parent,1345,Bacteria,Bacteria,outgroup,91.829,1.24e-98,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1348,motu1348,ASV1986,parent,1349,Bacteria,Bacteria,outgroup,96.094,5.61e-117,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1352,motu1352,ASV1992,parent,1352,Bacteria,Bacteria,outgroup,89.37,5.779999999999999e-87,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1354,motu1354,ASV1994,parent,1357,Bacteria,Bacteria,outgroup,91.983,2.06e-91,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1358,motu1358,ASV1998,parent,1354,Bacteria,Bacteria,outgroup,91.304,2.65e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1364,motu1364,ASV2004,parent,1364,Bacteria,Bacteria,outgroup,93.878,1.57e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1365,motu1365,ASV2005,parent,1365,Bacteria,Bacteria,outgroup,85.938,5.9e-72,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1368,motu1368,ASV2008,parent,1367,Bacteria,Bacteria,outgroup,94.071,5.62e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1369,motu1369,ASV2009,parent,1368,Bacteria,Bacteria,outgroup,90.514,5.74e-92,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1371,motu1371,ASV2012,parent,1373,Bacteria,Bacteria,outgroup,95.339,3.38e-104,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1372,motu1372,ASV2013,parent,1374,Bacteria,Bacteria,outgroup,87.352,1.26e-78,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1376,motu1376,ASV2017,parent,1377,Bacteria,Bacteria,outgroup,92.4,1.2199999999999999e-98,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1381,motu1381,ASV2023,parent,1382,Bacteria,Bacteria,outgroup,93.496,7.319999999999999e-101,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1385,motu1385,ASV2028,parent,1387,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Betaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1386,motu1386,ASV2029,parent,1383,Bacteria,Bacteria,outgroup,94.466,3.3599999999999996e-109,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1390,motu1390,ASV2033,parent,1389,Bacteria,Bacteria,outgroup,95.547,9.379999999999999e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1391,motu1391,ASV2034,parent,1390,Bacteria,Bacteria,outgroup,95.257,5.579999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1397,motu1397,ASV2040,parent,1398,Bacteria,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,Campylobacterota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1405,motu1405,ASV2049,parent,1403,Bacteria,Bacteria,outgroup,92.52,2.63e-100,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1408,motu1408,ASV2052,parent,1406,Bacteria,Bacteria,outgroup,97.628,5.5e-122,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1409,motu1409,ASV2053,parent,1407,Bacteria,Bacteria,outgroup,92.245,7.369999999999999e-96,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1412,motu1412,ASV2056,parent,1423,Bacteria,Bacteria,outgroup,94.783,1.17e-45,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1414,motu1414,ASV2059,parent,1414,Bacteria,Bacteria,outgroup,94.505,4.769999999999999e-118,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
Bacteria,Bacteria,outgroup,motu1415,motu1415,ASV2060,parent,1415,Bacteria,Bacteria,outgroup,94.141,1.22e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1416,motu1416,ASV2061,parent,1416,Bacteria,Bacteria,outgroup,93.2,5.66e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1418,motu1418,ASV2063,parent,1418,Bacteria,Bacteria,outgroup,90.98,1.23e-93,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1422,motu1422,ASV2067,parent,1421,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1430,motu1430,ASV2075,parent,1431,Bacteria,Bacteria,outgroup,91.732,2.0599999999999997e-96,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1432,motu1432,ASV2077,parent,1433,Bacteria,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1437,motu1437,ASV2082,parent,1438,Bacteria,Bacteria,outgroup,94.466,1.21e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1444,motu1444,ASV2091,parent,1445,Bacteria,Bacteria,outgroup,85.769,5.98e-72,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1453,motu1453,ASV2101,parent,1454,Bacteria,Bacteria,outgroup,88.745,2.11e-76,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1454,motu1454,ASV2102,parent,1455,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Blepsias cirrhosus,Silverspotted sculpin,species,motu141,motu141,ASV266,parent,152,Blepsias cirrhosus,Silverspotted sculpin,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Hemitripteridae,Blepsias,0
Bos,Cow,outgroup,motu53,motu53,ASV67,parent,48,Bos,Cow,outgroup,100,6.150000000000001e-85,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA
Bos,Cow,outgroup,motu53,motu53,ASV627,parent,48,Bos,Cow,outgroup,99.405,2.86e-83,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA
Brachygenys californiensis,Californian salema,species,motu37,motu37,ASV46,parent,40,Brachygenys californiensis,Californian salema,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Brachygenys,0
Brachygenys californiensis,Californian salema,species,motu37,motu37,ASV238,parent,40,Brachygenys californiensis,Californian salema,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Brachygenys,0
Brachygenys californiensis,Californian salema,species,motu37,motu37,ASV264,parent,40,Brachygenys californiensis,Californian salema,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Brachygenys,0
Brachyistius frenatus,Kelp perch,species,motu69,motu69,ASV97,parent,62,Brachyistius frenatus,Kelp perch,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Brachyistius,0
Brachyistius frenatus,Kelp perch,species,motu69,motu69,ASV226,parent,62,Brachyistius frenatus,Kelp perch,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Brachyistius,0
Brevoortia,NA,genus,motu204,motu204,ASV389,parent,220,Brevoortia,NA,genus,100,1.0599999999999998e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Alosidae,Brevoortia,0
Candidatus,Unknown organism,outgroup,motu648,motu648,ASV1065,parent,665,Candidatus,Unknown organism,outgroup,96.327,1.5499999999999997e-112,NA,Candidatus,NA,NA,NA,NA,NA
Candidatus,Unknown organism,outgroup,motu685,motu685,ASV1114,parent,486,Candidatus,Unknown organism,outgroup,96.735,3.33e-114,NA,Candidatus,NA,NA,NA,NA,NA
Candidatus,Unknown organism,outgroup,motu685,motu685,ASV1212,parent,486,Candidatus,Unknown organism,outgroup,97.143,7.169999999999999e-116,NA,Candidatus,NA,NA,NA,NA,NA
Candidatus,Unknown organism,outgroup,motu1074,motu1074,ASV1637,parent,1082,Candidatus,Unknown organism,outgroup,91.27,9.54e-95,NA,Candidatus,NA,NA,NA,NA,NA
Castor canadensis,Beaver,outgroup,motu14,motu14,ASV15,parent,14,Castor canadensis,Beaver,outgroup,100,1.0599999999999998e-87,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu14,motu14,ASV746,parent,14,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu14,motu14,ASV762,parent,14,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu14,motu14,ASV902,parent,14,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu14,motu14,ASV1236,parent,14,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu14,motu14,ASV1290,parent,14,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Cebidichthys violaceus,Monkeyface prickleback,species,motu126,motu126,ASV221,parent,100,Cebidichthys violaceus,Monkeyface prickleback,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cebidichthyidae,Cebidichthys,0
Cebidichthys violaceus,Monkeyface prickleback,species,motu126,motu126,ASV229,parent,100,Cebidichthys violaceus,Monkeyface prickleback,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cebidichthyidae,Cebidichthys,0
Cercopithecidae,Non-human primate,outgroup,motu387,motu387,ASV701,parent,402,Cercopithecidae,Non-human primate,outgroup,92.617,4.69e-56,Eukaryota,Chordata,Mammalia,Primates,Cercopithecidae,NA,NA
Cervidae,Deer family,outgroup,motu91,motu91,ASV138,parent,105,Cervidae,Deer family,outgroup,95.238,1.35e-71,Eukaryota,Chordata,Mammalia,Artiodactyla,Cervidae,NA,NA
Cervidae,Deer family,outgroup,motu96,motu96,ASV148,parent,110,Cervidae,Deer family,outgroup,93.252,8.19e-64,Eukaryota,Chordata,Mammalia,Artiodactyla,Cervidae,NA,NA
Chrysocyon,Dog family,outgroup,motu1027,motu1027,ASV1570,parent,1030,Chrysocyon,Dog family,outgroup,94.083,8.189999999999999e-69,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,NA
Citharichthys sordidus,Pacific sanddab,species,motu44,motu44,ASV57,parent,44,Citharichthys sordidus,Pacific sanddab,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys sordidus,Pacific sanddab,species,motu44,motu44,ASV205,parent,44,Citharichthys sordidus,Pacific sanddab,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys sordidus,Pacific sanddab,species,motu44,motu44,ASV223,parent,44,Citharichthys sordidus,Pacific sanddab,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu87,motu87,ASV132,parent,69,Citharichthys stigmaeus,Speckled sanddab,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu87,motu87,ASV135,parent,69,Citharichthys stigmaeus,Speckled sanddab,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu87,motu87,ASV230,parent,69,Citharichthys stigmaeus,Speckled sanddab,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu87,motu87,ASV290,parent,69,Citharichthys stigmaeus,Speckled sanddab,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu87,motu87,ASV360,parent,69,Citharichthys stigmaeus,Speckled sanddab,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Clinocottus acuticeps,Sharpnose sculpin,species,motu75,motu75,ASV111,parent,64,Clinocottus acuticeps,Sharpnose sculpin,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
Clinocottus acuticeps,Sharpnose sculpin,species,motu75,motu75,ASV170,parent,64,Clinocottus acuticeps,Sharpnose sculpin,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
Clinocottus acuticeps,Sharpnose sculpin,species,motu75,motu75,ASV244,parent,64,Clinocottus acuticeps,Sharpnose sculpin,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV4,parent,4,Clupea pallasii,Pacific herring,species,100,3.7799999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV22,parent,4,Clupea pallasii,Pacific herring,species,100,3.7999999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV140,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV173,parent,4,Clupea pallasii,Pacific herring,species,100,3.7799999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV242,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV257,parent,4,Clupea pallasii,Pacific herring,species,100,3.7799999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV317,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV323,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV348,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV351,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV391,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV487,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV793,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1002,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1031,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1052,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1085,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1162,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1164,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV175,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV209,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV262,parent,4,Clupea pallasii,Pacific herring,species,100,3.7999999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV431,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV499,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV512,parent,4,Clupea pallasii,Pacific herring,species,100,3.7999999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV526,parent,4,Clupea pallasii,Pacific herring,species,98.837,8.18e-84,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV538,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV562,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV583,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV835,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1130,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1157,parent,4,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu280,motu280,ASV536,parent,306,Clupea pallasii,Pacific herring,species,98.837,8.18e-84,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu1378,motu1378,ASV2020,parent,1379,Clupea pallasii,Pacific herring,species,100,4.95e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Cottidae,Cottid sculpin,family,motu94,motu94,ASV143,parent,107,Cottidae,Cottid sculpin,family,95.181,2.31e-69,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,NA,0
Cottus,Cottus sculpin species,genus,motu46,motu46,ASV59,parent,34,Cottus,Cottus sculpin species,genus,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu46,motu46,ASV69,parent,34,Cottus,Cottus sculpin species,genus,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu46,motu46,ASV201,parent,34,Cottus,Cottus sculpin species,genus,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu46,motu46,ASV864,parent,34,Cottus,Cottus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu46,motu46,ASV93,parent,34,Cottus,Cottus sculpin species,genus,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cryptacanthodes giganteus,Giant wrymouth,species,motu253,motu253,ASV485,parent,177,Cryptacanthodes giganteus,Giant wrymouth,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cryptacanthodidae,Cryptacanthodes,0
